"伝票日付(西暦4桁YYYYMMDD)","伝票区分(51:掛売,52:現売)","伝票番号(自動採番)","受注番号(使用しない)","請求日(西暦4桁YYYYMMDD)","回収予定日","出荷計上日(使用しない)","得意先コード","得意先名１","得意先名２(使用しない)","敬称(使用しない)","先方部署名(使用しない)","先方役職名(使用しない)","先方担当者名(使用しない)","請求先コード","担当者コード(使用しない)","担当者名(使用しない)","部門コード(使用しない)","部門名(使用しない)","納入先コード(使用しない)","納入先名１(使用しない)","納入先名２(使用しない)","納入先先方部署名(使用しない)","納入先先方役職名(使用しない)","納入先先方担当者名(使用しない)","等級汎用マスター１コード","等級汎用マスター１名","階級汎用マスター２コード","階級汎用マスター２名","荷印汎用マスター３コード","荷印汎用マスター３名","産地汎用マスター４コード","産地汎用マスター４名","汎用マスター５コード（伝票）","汎用マスター５名（伝票）","倉庫コード（伝票）","倉庫名（伝票）","摘要(全角32文字)","社店コード（統一伝票）","分類コード（統一伝票）","取引先コード（統一伝票）","伝票区分（統一伝票）","汎用数値１（伝票）","汎用数値２（伝票）","汎用数値３（伝票）","汎用数値４（伝票）","汎用数値５（伝票）","システムデート","ジョブデート","汎用日付３（伝票）","汎用日付４（伝票）","汎用日付５（伝票）","汎用摘要１（伝票）","汎用摘要２（伝票）","汎用摘要３（伝票）","汎用摘要４（伝票）","汎用摘要５（伝票）","付箋（伝票）","付箋摘要（伝票）","発行区分","返還区分","適格請求書計算","諸口得意先法人番号","諸口得意先郵便番号","諸口得意先住所１","諸口得意先住所２","諸口得意先住所３","諸口得意先電話番号","諸口得意先FAX番号","諸口納入先法人番号","諸口納入先郵便番号","諸口納入先住所１","諸口納入先住所２","諸口納入先住所３","諸口納入先電話番号","諸口納入先FAX番号","諸口納入先敬称","１階層目行番号","２階層目行番号","３階層目行番号","４階層目行番号","５階層目行番号","明細種(1:売上,2:返品,4:値引)","受注番号(使用しない)","等級コード","階級コード","荷印コード","産地コード(任意)","汎用マスター５コード（明細）","倉庫コード（明細）","商品コード","ケース２入数(使用しない)","ケース２箱数(使用しない)","入数(使用しない)","箱数(使用しない)","数量","単位コード(使用しない)","単価","金額","本体金額","消費税(使用しない)","原単価(使用しない)","原価(使用しない)","原価本体金額","売単価(使用しない)","売価(使用しない)","売価本体金額","ケース２入数(使用しない)小数桁数","ケース２箱数(使用しない)小数桁数","入数(使用しない)小数桁数","箱数(使用しない)小数桁数","数量小数桁数","数量端数処理","単価小数桁数","使用単価","金額端数桁数","金額端数処理","消費税区分","売価消費税区分","消費税率インデックス","税額計算単位","税額端数桁","税額端数処理","仕入先コード(使用しない)","計算式コード","汎用数値１（明細）","汎用数値２（明細）","汎用数値３（明細）","汎用数値４（明細）","汎用数値５（明細）","汎用日付１（明細）","汎用日付２（明細）","汎用日付３（明細）","汎用日付４（明細）","汎用日付５（明細）","付箋（明細）","印字対象外区分","明細区分","ロケーションNo.","同時入力区分","直送区分","等級名","階級名","荷印名","産地名","汎用マスター５名（明細）","倉庫名（明細）","商品名","商品名２(使用しない)","商品名３(使用しない)","商品名４(使用しない)","商品名５(使用しない)","印刷用商品コード(使用しない)","単位名(使用しない)","手入力項目(半角8文字)","仕入先名１(使用しない)","仕入先名２(使用しない)","汎用摘要１（明細）","汎用摘要２（明細）","汎用摘要３（明細）","汎用摘要４（明細）","汎用摘要５（明細）","付箋摘要（明細）","伝票日付","管理番号(表示のみ)","受注伝票番号","受注１階層目行番号","受注２階層目行番号","受注３階層目行番号","受注４階層目行番号","受注５階層目行番号"
"2025/06/01","51","0000000536","0000000000","2025/06/01","","2025/06/01","00101","得00101","","","","","","00101","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","5","0","0","0","0","1","0000000000","000","000","0000","049","000","0000","01516","0.0000","0.0000","0.0000","0.0000","2.0000","00","3800.0000","7600.0000","7600.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","","","","産049","","","商01516","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000536","0000000000","2025/06/01","","2025/06/01","00101","得00101","","","","","","00101","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","6","0","0","0","0","1","0000000000","008","080","5773","042","000","0000","01503","0.0000","0.0000","0.0000","0.0000","2.0000","00","2400.0000","4800.0000","4800.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等008","階080","荷5773","産042","","","商01503","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000536","0000000000","2025/06/01","","2025/06/01","00101","得00101","","","","","","00101","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","7","0","0","0","0","1","0000000000","616","014","8911","072","000","0000","01599","0.0000","0.0000","0.0000","0.0000","2.0000","00","5320.0000","10640.0000","10640.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等616","階014","荷8911","産072","","","商01599","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000536","0000000000","2025/06/01","","2025/06/01","00101","得00101","","","","","","00101","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","8","0","0","0","0","1","0000000000","027","040","7011","002","000","0000","00104","0.0000","0.0000","0.0000","0.0000","1.0000","00","6300.0000","6300.0000","6300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等027","階040","荷7011","産002","","","商00104","","","","","","","ﾃﾆ2","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000536","0000000000","2025/06/01","","2025/06/01","00101","得00101","","","","","","00101","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","9","0","0","0","0","1","0000000000","086","236","5581","032","000","0000","15020","0.0000","0.0000","0.0000","0.0000","3.0000","00","2800.0000","8400.0000","8400.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","2","1","2","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等086","階236","荷5581","産032","","","商15020","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000536","0000000000","2025/06/01","","2025/06/01","00101","得00101","","","","","","00101","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","10","0","0","0","0","1","0000000000","045","077","5811","044","000","0000","00698","0.0000","0.0000","0.0000","0.0000","1.0000","00","2700.0000","2700.0000","2700.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等045","階077","荷5811","産044","","","商00698","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","1","0","0","0","0","1","0000000000","000","011","5904","052","000","0000","01703","0.0000","0.0000","0.0000","0.0000","1.0000","00","2550.0000","2550.0000","2550.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","","階011","荷5904","産052","","","商01703","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","2","0","0","0","0","1","0000000000","029","000","5287","008","000","0000","01499","0.0000","0.0000","0.0000","0.0000","1.0000","00","11500.0000","11500.0000","11500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等029","","荷5287","産008","","","商01499","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","3","0","0","0","0","1","0000000000","086","078","5283","008","000","0000","00625","0.0000","0.0000","0.0000","0.0000","5.0000","00","2400.0000","12000.0000","12000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等086","階078","荷5283","産008","","","商00625","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","4","0","0","0","0","1","0000000000","008","078","5283","008","000","0000","00627","0.0000","0.0000","0.0000","0.0000","5.0000","00","2400.0000","12000.0000","12000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等008","階078","荷5283","産008","","","商00627","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","5","0","0","0","0","1","0000000000","045","077","5811","044","000","0000","00698","0.0000","0.0000","0.0000","0.0000","2.0000","00","2800.0000","5600.0000","5600.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等045","階077","荷5811","産044","","","商00698","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","6","0","0","0","0","1","0000000000","608","010","0000","048","000","0000","01539","0.0000","0.0000","0.0000","0.0000","1.0000","00","1000.0000","1000.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等608","階010","","産048","","","商01539","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","7","0","0","0","0","1","0000000000","099","000","0000","049","000","0000","01501","0.0000","0.0000","0.0000","0.0000","2.0000","00","4800.0000","9600.0000","9600.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等099","","","産049","","","商01501","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","8","0","0","0","0","1","0000000000","000","010","0000","055","000","0000","01298","0.0000","0.0000","0.0000","0.0000","1.0000","00","2700.0000","2700.0000","2700.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","","階010","","産055","","","商01298","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","9","0","0","0","0","1","0000000000","048","080","5025","030","000","0000","00200","0.0000","0.0000","0.0000","0.0000","15.0000","00","140.0000","2100.0000","2100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等048","階080","荷5025","産030","","","商00200","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","10","0","0","0","0","1","0000000000","616","014","8911","072","000","0000","01599","0.0000","0.0000","0.0000","0.0000","5.0000","00","5320.0000","26600.0000","26600.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等616","階014","荷8911","産072","","","商01599","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","11","0","0","0","0","1","0000000000","027","024","7011","002","000","0000","00104","0.0000","0.0000","0.0000","0.0000","5.0000","00","4700.0000","23500.0000","23500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等027","階024","荷7011","産002","","","商00104","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","12","0","0","0","0","1","0000000000","048","080","0000","030","000","0000","00401","0.0000","0.0000","0.0000","0.0000","5.0000","00","4200.0000","21000.0000","21000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等048","階080","","産030","","","商00401","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000537","0000000000","2025/06/01","","2025/06/01","00102","得00102","","","","","","00102","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","13","0","0","0","0","1","0000000000","048","083","8105","030","000","0000","00499","0.0000","0.0000","0.0000","0.0000","5.0000","00","2800.0000","14000.0000","14000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等048","階083","荷8105","産030","","","商00499","","","","","","","ﾃﾆ3","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000538","0000000000","2025/06/01","","2025/06/01","00103","得00103","","","","","","00103","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","1","0","0","0","0","1","0000000000","029","000","5287","008","000","0000","01499","0.0000","0.0000","0.0000","0.0000","1.0000","00","11500.0000","11500.0000","11500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等029","","荷5287","産008","","","商01499","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000538","0000000000","2025/06/01","","2025/06/01","00103","得00103","","","","","","00103","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","2","0","0","0","0","1","0000000000","099","000","0000","049","000","0000","01501","0.0000","0.0000","0.0000","0.0000","2.0000","00","4800.0000","9600.0000","9600.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等099","","","産049","","","商01501","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000538","0000000000","2025/06/01","","2025/06/01","00103","得00103","","","","","","00103","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","3","0","0","0","0","1","0000000000","048","089","8124","030","000","0000","00401","0.0000","0.0000","0.0000","0.0000","3.0000","00","3500.0000","10500.0000","10500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等048","階089","荷8124","産030","","","商00401","","","","","","","ﾃﾆ4","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000538","0000000000","2025/06/01","","2025/06/01","00103","得00103","","","","","","00103","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","4","0","0","0","0","1","0000000000","048","080","0000","030","000","0000","00401","0.0000","0.0000","0.0000","0.0000","1.0000","00","4200.0000","4200.0000","4200.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等048","階080","","産030","","","商00401","","","","","","","","","","","","","","","","","","","","","","",""
"2025/06/01","51","0000000538","0000000000","2025/06/01","","2025/06/01","00103","得00103","","","","","","00103","000","","000","","0000","","","","","","000","","000","","0000","","000","","000","","0000","","","000000","0000","000000","00","0.0000","0.0000","0.0000","0.0000","0.0000","2025/06/02","2025/06/02","","","","","","","","","0","","0","0","1","","","","","","","","","","","","","","","","5","0","0","0","0","1","0000000000","002","026","5102","002","000","0000","00132","0.0000","0.0000","0.0000","0.0000","1.0000","00","4200.0000","4200.0000","4200.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0","1","0","1","1","1","2","2","3","3","1","3","00000","000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","0","0","0","0000","0","1","等002","階026","荷5102","産002","","","商00132","","","","","","","","","","","","","","","","","","","","","","",""
